Regiao;Estado;Municipio;Produto;Data da Coleta;Valor de Venda
CO;DF;BRASILIA;ETANOL;22/03/22;5,399
CO;DF;BRASILIA;GASOLINA;22/03/22;6,999
CO;DF;BRASILIA;GASOLINA ADITIVADA;22/03/22;7,199
CO;DF;BRASILIA;ETANOL;22/03/22;5,599
CO;DF;BRASILIA;GASOLINA;22/03/22;7,199
CO;DF;BRASILIA;GASOLINA ADITIVADA;22/03/22;6,999
CO;DF;BRASILIA;ETANOL;22/03/22;5,969
CO;DF;BRASILIA;GASOLINA;22/03/22;6,999
SE;ES;LINHARES;GASOLINA ADITIVADA;22/03/22;7,49
SE;ES;LINHARES;GASOLINA;22/03/22;7,39
SE;ES;LINHARES;GASOLINA ADITIVADA;22/03/22;7,49
SE;ES;LINHARES;ETANOL;22/03/22;5,89
SE;ES;LINHARES;GASOLINA;22/03/22;7,39
SE;ES;LINHARES;GASOLINA ADITIVADA;22/03/22;7,54
SE;ES;LINHARES;GASOLINA;22/03/22;7,39
N;TO;ARAGUAINA;ETANOL;22/03/22;5,999
N;TO;ARAGUAINA;GASOLINA;22/03/22;7,69
N;TO;ARAGUAINA;GASOLINA ADITIVADA;22/03/22;7,35
N;TO;ARAGUAINA;ETANOL;22/03/22;5,97
N;TO;ARAGUAINA;GASOLINA;22/03/22;7,35
N;TO;ARAGUAINA;GASOLINA ADITIVADA;22/03/22;7,65
N;TO;ARAGUAINA;ETANOL;22/03/22;6,2
N;TO;ARAGUAINA;GASOLINA;22/03/22;7,62
CO;GO;CALDAS NOVAS;GASOLINA ADITIVADA;22/03/22;7,57
CO;GO;CALDAS NOVAS;ETANOL;22/03/22;4,97
CO;GO;CALDAS NOVAS;GASOLINA;22/03/22;7,57
CO;GO;GOIANIA;GASOLINA ADITIVADA;22/03/22;7,34
CO;GO;GOIANIA;ETANOL;22/03/22;4,79
CO;GO;GOIANIA;GASOLINA;22/03/22;7,24
CO;GO;GOIANIA;GASOLINA ADITIVADA;22/03/22;7,439
CO;GO;GOIANIA;ETANOL;22/03/22;4,94
CO;GO;GOIANIA;GASOLINA;22/03/22;7,239
CO;GO;GOIANIA;GASOLINA ADITIVADA;22/03/22;7,24
CO;GO;GOIANIA;ETANOL;22/03/22;4,94
CO;GO;GOIANIA;GASOLINA;22/03/22;7,24
CO;GO;GOIANIA;GASOLINA ADITIVADA;22/03/22;8,029
CO;GO;GOIANIA;ETANOL;22/03/22;4,929
CO;GO;GOIANIA;GASOLINA;22/03/22;7,829
CO;GO;GOIANIA;ETANOL;22/03/22;4,809
CO;GO;GOIANIA;GASOLINA;22/03/22;7,109
CO;GO;GOIANIA;ETANOL;22/03/22;4,969
CO;GO;GOIANIA;GASOLINA;22/03/22;7,769
CO;GO;GOIANIA;ETANOL;22/03/22;4,94
CO;GO;GOIANIA;GASOLINA;22/03/22;7,24
CO;GO;GOIANIA;ETANOL;22/03/22;4,92
CO;GO;GOIANIA;GASOLINA;22/03/22;7,22
CO;GO;GOIANIA;GASOLINA ADITIVADA;22/03/22;7,699
CO;GO;GOIANIA;ETANOL;22/03/22;4,899
CO;GO;GOIANIA;GASOLINA;22/03/22;7,499
CO;GO;GOIANIA;ETANOL;22/03/22;4,944
CO;GO;GOIANIA;GASOLINA;22/03/22;7,744
CO;GO;GOIANIA;ETANOL;22/03/22;4,999
CO;GO;GOIANIA;GASOLINA;22/03/22;7,27
CO;GO;MORRINHOS;ETANOL;22/03/22;4,899
CO;GO;MORRINHOS;GASOLINA;22/03/22;7,199
CO;GO;MORRINHOS;ETANOL;22/03/22;4,899
CO;GO;MORRINHOS;GASOLINA;22/03/22;7,199
CO;GO;MORRINHOS;ETANOL;22/03/22;4,899
CO;GO;MORRINHOS;GASOLINA;22/03/22;7,199
CO;GO;MORRINHOS;ETANOL;22/03/22;4,88
CO;GO;MORRINHOS;GASOLINA;22/03/22;7,18
CO;GO;MORRINHOS;GASOLINA ADITIVADA;22/03/22;7,28
CO;GO;MORRINHOS;ETANOL;22/03/22;4,88
CO;GO;MORRINHOS;GASOLINA;22/03/22;7,18
CO;GO;RIO VERDE;GASOLINA ADITIVADA;22/03/22;7,69
CO;GO;RIO VERDE;ETANOL;22/03/22;4,89
CO;GO;RIO VERDE;GASOLINA;22/03/22;7,59
NE;MA;BARRA DO CORDA;GASOLINA ADITIVADA;22/03/22;7,57
NE;MA;BARRA DO CORDA;ETANOL;22/03/22;6,17
NE;MA;BARRA DO CORDA;GASOLINA;22/03/22;7,57
NE;MA;BARRA DO CORDA;GASOLINA;22/03/22;7,29
NE;MA;BARRA DO CORDA;GASOLINA;22/03/22;7,349
SE;MG;GOVERNADOR VALADARES;GASOLINA ADITIVADA;22/03/22;7,77
SE;MG;GOVERNADOR VALADARES;ETANOL;22/03/22;5,27
SE;MG;GOVERNADOR VALADARES;GASOLINA;22/03/22;7,67
SE;MG;GOVERNADOR VALADARES;GASOLINA ADITIVADA;22/03/22;7,849
SE;MG;GOVERNADOR VALADARES;ETANOL;22/03/22;5,299
SE;MG;GOVERNADOR VALADARES;GASOLINA;22/03/22;7,669
SE;MG;IPATINGA;GASOLINA ADITIVADA;22/03/22;7,69
SE;MG;IPATINGA;ETANOL;22/03/22;5,49
SE;MG;IPATINGA;GASOLINA;22/03/22;7,59
SE;MG;IPATINGA;ETANOL;22/03/22;5,49
SE;MG;IPATINGA;GASOLINA;22/03/22;7,59
SE;MG;IPATINGA;GASOLINA ADITIVADA;22/03/22;7,746
SE;MG;IPATINGA;ETANOL;22/03/22;5,396
SE;MG;IPATINGA;GASOLINA;22/03/22;7,596
SE;MG;IPATINGA;GASOLINA ADITIVADA;22/03/22;7,746
SE;MG;IPATINGA;ETANOL;22/03/22;5,396
SE;MG;IPATINGA;GASOLINA;22/03/22;6,596
SE;MG;IPATINGA;GASOLINA ADITIVADA;22/03/22;7,695
SE;MG;IPATINGA;ETANOL;22/03/22;5,395
SE;MG;IPATINGA;GASOLINA;22/03/22;7,595
SE;MG;IPATINGA;GASOLINA ADITIVADA;22/03/22;7,694
SE;MG;IPATINGA;ETANOL;22/03/22;5,35
SE;MG;IPATINGA;GASOLINA;22/03/22;7,53
SE;MG;JUIZ DE FORA;ETANOL;22/03/22;4,999
SE;MG;JUIZ DE FORA;GASOLINA;22/03/22;7,499
SE;MG;JUIZ DE FORA;ETANOL;22/03/22;5,199
SE;MG;JUIZ DE FORA;GASOLINA;22/03/22;7,689
SE;MG;JUIZ DE FORA;GASOLINA ADITIVADA;22/03/22;7,919
SE;MG;JUIZ DE FORA;ETANOL;22/03/22;5,199
SE;MG;JUIZ DE FORA;GASOLINA;22/03/22;7,799
SE;MG;JUIZ DE FORA;GASOLINA ADITIVADA;22/03/22;7,889
SE;MG;JUIZ DE FORA;ETANOL;22/03/22;5,179
SE;MG;JUIZ DE FORA;GASOLINA;22/03/22;7,689
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;22/03/22;7,848
SE;MG;MONTES CLAROS;ETANOL;22/03/22;5,199
SE;MG;MONTES CLAROS;GASOLINA;22/03/22;7,69
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;22/03/22;7,599
SE;MG;MONTES CLAROS;ETANOL;22/03/22;5,159
SE;MG;MONTES CLAROS;GASOLINA;22/03/22;7,499
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;22/03/22;7,79
SE;MG;MONTES CLAROS;ETANOL;22/03/22;4,99
SE;MG;MONTES CLAROS;GASOLINA;22/03/22;7,49
SE;MG;OURO PRETO;GASOLINA ADITIVADA;22/03/22;8,072
SE;MG;OURO PRETO;ETANOL;22/03/22;5,773
SE;MG;OURO PRETO;GASOLINA;22/03/22;8,072
SE;MG;OURO PRETO;GASOLINA ADITIVADA;22/03/22;8,219
SE;MG;OURO PRETO;ETANOL;22/03/22;5,56
SE;MG;OURO PRETO;GASOLINA;22/03/22;8,072
SE;MG;OURO PRETO;ETANOL;22/03/22;5,25
SE;MG;OURO PRETO;GASOLINA;22/03/22;6,599
SE;MG;OURO PRETO;ETANOL;22/03/22;5,31
SE;MG;OURO PRETO;GASOLINA;22/03/22;7,71
SE;MG;OURO PRETO;GASOLINA ADITIVADA;22/03/22;7,49
SE;MG;OURO PRETO;ETANOL;22/03/22;5,19
SE;MG;OURO PRETO;GASOLINA;22/03/22;7,49
SE;MG;OURO PRETO;GASOLINA ADITIVADA;22/03/22;7,84
SE;MG;OURO PRETO;ETANOL;22/03/22;5,09
SE;MG;OURO PRETO;GASOLINA;22/03/22;7,699
SE;MG;OURO PRETO;ETANOL;22/03/22;5,499
SE;MG;OURO PRETO;GASOLINA;22/03/22;7,699
SE;MG;PASSOS;ETANOL;22/03/22;5,229
SE;MG;PASSOS;GASOLINA;22/03/22;7,949
SE;MG;PASSOS;GASOLINA ADITIVADA;22/03/22;8,127
SE;MG;PASSOS;ETANOL;22/03/22;5,197
SE;MG;PASSOS;GASOLINA;22/03/22;7,877
SE;MG;PASSOS;ETANOL;22/03/22;5,05
SE;MG;PASSOS;GASOLINA;22/03/22;7,79
SE;MG;PATOS DE MINAS;GASOLINA ADITIVADA;22/03/22;7,498
SE;MG;PATOS DE MINAS;ETANOL;22/03/22;4,998
SE;MG;PATOS DE MINAS;GASOLINA;22/03/22;7,498
SE;MG;PATOS DE MINAS;GASOLINA ADITIVADA;22/03/22;7,798
SE;MG;PATOS DE MINAS;ETANOL;22/03/22;4,998
SE;MG;PATOS DE MINAS;GASOLINA;22/03/22;7,698
SE;MG;PATOS DE MINAS;GASOLINA ADITIVADA;22/03/22;7,798
SE;MG;PATOS DE MINAS;ETANOL;22/03/22;5,197
SE;MG;PATOS DE MINAS;GASOLINA;22/03/22;7,697
SE;MG;PATOS DE MINAS;GASOLINA ADITIVADA;22/03/22;7,898
SE;MG;PATOS DE MINAS;ETANOL;22/03/22;4,998
SE;MG;PATOS DE MINAS;GASOLINA;22/03/22;7,698
SE;MG;POCOS DE CALDAS;GASOLINA ADITIVADA;22/03/22;7,32
SE;MG;POCOS DE CALDAS;ETANOL;22/03/22;4,99
SE;MG;POCOS DE CALDAS;GASOLINA;22/03/22;7,29
SE;MG;SAO JOAO DEL REI;GASOLINA ADITIVADA;22/03/22;7,539
SE;MG;SAO JOAO DEL REI;ETANOL;22/03/22;5,119
SE;MG;SAO JOAO DEL REI;GASOLINA;22/03/22;7,539
SE;MG;SAO JOAO DEL REI;GASOLINA ADITIVADA;22/03/22;7,759
SE;MG;SAO JOAO DEL REI;ETANOL;22/03/22;5,649
SE;MG;SAO JOAO DEL REI;GASOLINA;22/03/22;7,54
SE;MG;SAO JOAO DEL REI;ETANOL;22/03/22;5,109
SE;MG;SAO JOAO DEL REI;GASOLINA;22/03/22;7,549
SE;MG;SAO JOAO DEL REI;GASOLINA ADITIVADA;22/03/22;7,49
SE;MG;SAO JOAO DEL REI;ETANOL;22/03/22;4,99
SE;MG;SAO JOAO DEL REI;GASOLINA;22/03/22;7,39
SE;MG;SAO SEBASTIAO DO PARAISO;GASOLINA ADITIVADA;22/03/22;7,79
SE;MG;SAO SEBASTIAO DO PARAISO;ETANOL;22/03/22;5,29
SE;MG;SAO SEBASTIAO DO PARAISO;GASOLINA;22/03/22;7,69
SE;MG;SAO SEBASTIAO DO PARAISO;GASOLINA ADITIVADA;22/03/22;7,64
SE;MG;SAO SEBASTIAO DO PARAISO;ETANOL;22/03/22;5,24
SE;MG;SAO SEBASTIAO DO PARAISO;GASOLINA;22/03/22;7,64
SE;MG;SAO SEBASTIAO DO PARAISO;GASOLINA ADITIVADA;22/03/22;7,77
SE;MG;SAO SEBASTIAO DO PARAISO;ETANOL;22/03/22;5,27
SE;MG;SAO SEBASTIAO DO PARAISO;GASOLINA;22/03/22;7,67
SE;MG;TIMOTEO;GASOLINA ADITIVADA;22/03/22;7,746
SE;MG;TIMOTEO;ETANOL;22/03/22;5,396
SE;MG;TIMOTEO;GASOLINA;22/03/22;7,596
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,399
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,799
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,299
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,499
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,699
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,299
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,499
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,999
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,399
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,399
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,699
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,299
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,97
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,24
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,759
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,959
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,559
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,399
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,899
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,299
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,399
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,699
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,299
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,379
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,879
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,279
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,44
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,59
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,29
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,49
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,799
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,39
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,39
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,99
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,39
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,25
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,87
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,25
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,88
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,38
SE;MG;UBERLANDIA;GASOLINA ADITIVADA;22/03/22;7,409
SE;MG;UBERLANDIA;ETANOL;22/03/22;4,999
SE;MG;UBERLANDIA;GASOLINA;22/03/22;7,309
CO;MS;DOURADOS;ETANOL;22/03/22;5,049
CO;MS;DOURADOS;GASOLINA;22/03/22;6,799
CO;MS;DOURADOS;GASOLINA ADITIVADA;22/03/22;7,189
CO;MS;DOURADOS;ETANOL;22/03/22;5,199
CO;MS;DOURADOS;GASOLINA;22/03/22;6,989
CO;MS;DOURADOS;ETANOL;22/03/22;5,19
CO;MS;DOURADOS;GASOLINA;22/03/22;7,19
CO;MS;TRES LAGOAS;ETANOL;22/03/22;5,399
CO;MS;TRES LAGOAS;GASOLINA;22/03/22;7,449
CO;MS;TRES LAGOAS;GASOLINA ADITIVADA;22/03/22;7,696
CO;MS;TRES LAGOAS;ETANOL;22/03/22;5,58
CO;MS;TRES LAGOAS;GASOLINA;22/03/22;7,613
CO;MS;TRES LAGOAS;GASOLINA ADITIVADA;22/03/22;7,696
CO;MS;TRES LAGOAS;ETANOL;22/03/22;5,58
CO;MS;TRES LAGOAS;GASOLINA;22/03/22;7,613
CO;MT;SINOP;GASOLINA ADITIVADA;22/03/22;6,97
CO;MT;SINOP;ETANOL;22/03/22;4,96
CO;MT;SINOP;GASOLINA;22/03/22;6,96
CO;MT;SINOP;ETANOL;22/03/22;4,899
CO;MT;SINOP;GASOLINA;22/03/22;7,299
CO;MT;SINOP;GASOLINA ADITIVADA;22/03/22;7,499
CO;MT;SINOP;ETANOL;22/03/22;4,799
CO;MT;SINOP;GASOLINA;22/03/22;7,399
N;PA;CAMETA;GASOLINA;22/03/22;7,7
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,49
N;PA;BELEM;ETANOL;22/03/22;6,09
N;PA;BELEM;GASOLINA;22/03/22;7,39
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,789
N;PA;BELEM;ETANOL;22/03/22;6,199
N;PA;BELEM;GASOLINA;22/03/22;7,299
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,699
N;PA;BELEM;ETANOL;22/03/22;6,399
N;PA;BELEM;GASOLINA;22/03/22;7,299
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,8
N;PA;BELEM;ETANOL;22/03/22;5,86
N;PA;BELEM;GASOLINA;22/03/22;7,28
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,45
N;PA;BELEM;ETANOL;22/03/22;6,35
N;PA;BELEM;GASOLINA;22/03/22;7,25
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,699
N;PA;BELEM;ETANOL;22/03/22;6,099
N;PA;BELEM;GASOLINA;22/03/22;7,199
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,379
N;PA;BELEM;ETANOL;22/03/22;6,169
N;PA;BELEM;GASOLINA;22/03/22;7,179
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,999
N;PA;BELEM;ETANOL;22/03/22;6,749
N;PA;BELEM;GASOLINA;22/03/22;7,299
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,599
N;PA;BELEM;GASOLINA;22/03/22;7,359
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,49
N;PA;BELEM;ETANOL;22/03/22;6,35
N;PA;BELEM;GASOLINA;22/03/22;7,29
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,41
N;PA;BELEM;ETANOL;22/03/22;5,69
N;PA;BELEM;GASOLINA;22/03/22;7,39
N;PA;BELEM;ETANOL;22/03/22;5,97
N;PA;BELEM;GASOLINA;22/03/22;7,27
N;PA;BELEM;GASOLINA ADITIVADA;22/03/22;7,15
N;PA;BELEM;ETANOL;22/03/22;6,13
N;PA;BELEM;GASOLINA;22/03/22;7,15
N;PA;BELEM;GASOLINA;22/03/22;6,99
N;PA;BRAGANCA;GASOLINA ADITIVADA;22/03/22;7,36
N;PA;BRAGANCA;GASOLINA;22/03/22;7,36
N;PA;BRAGANCA;GASOLINA;22/03/22;7,45
N;PA;BRAGANCA;GASOLINA;22/03/22;7,45
N;PA;CAMETA;GASOLINA;22/03/22;7,63
N;PA;CONCEICAO DO ARAGUAIA;GASOLINA;22/03/22;7,899
N;PA;CONCEICAO DO ARAGUAIA;GASOLINA;22/03/22;7,9
NE;PB;BAYEUX;GASOLINA ADITIVADA;22/03/22;7,299
NE;PB;BAYEUX;GASOLINA;22/03/22;7,199
NE;PB;BAYEUX;ETANOL;22/03/22;5,19
NE;PB;BAYEUX;GASOLINA;22/03/22;6,99
NE;PB;CAMPINA GRANDE;GASOLINA ADITIVADA;22/03/22;7,099
NE;PB;CAMPINA GRANDE;ETANOL;22/03/22;5,159
NE;PB;CAMPINA GRANDE;GASOLINA;22/03/22;6,999
NE;PB;SOUSA;GASOLINA ADITIVADA;22/03/22;7,69
NE;PB;SOUSA;ETANOL;22/03/22;5,49
NE;PB;SOUSA;GASOLINA;22/03/22;7,59
NE;PB;SOUSA;GASOLINA ADITIVADA;22/03/22;7,52
NE;PB;SOUSA;GASOLINA;22/03/22;7,52
NE;PB;SOUSA;ETANOL;22/03/22;5,49
NE;PB;SOUSA;GASOLINA;22/03/22;7,58
NE;PB;SOUSA;GASOLINA;22/03/22;7,55
NE;PB;SOUSA;GASOLINA ADITIVADA;22/03/22;7,56
NE;PB;SOUSA;ETANOL;22/03/22;5,6
NE;PB;SOUSA;GASOLINA;22/03/22;7,56
NE;PE;GARANHUNS;ETANOL;22/03/22;5,39
NE;PE;GARANHUNS;GASOLINA;22/03/22;7,09
NE;PE;ARARIPINA;GASOLINA ADITIVADA;22/03/22;7,75
NE;PE;ARARIPINA;ETANOL;22/03/22;5,7
NE;PE;ARARIPINA;GASOLINA;22/03/22;7,69
NE;PE;ARARIPINA;GASOLINA ADITIVADA;22/03/22;7,73
NE;PE;ARARIPINA;GASOLINA;22/03/22;7,68
NE;PE;CARUARU;ETANOL;22/03/22;5,489
NE;PE;CARUARU;GASOLINA;22/03/22;7,199
NE;PE;CARUARU;GASOLINA ADITIVADA;22/03/22;7,7
NE;PE;CARUARU;ETANOL;22/03/22;5,8
NE;PE;CARUARU;GASOLINA;22/03/22;7,5
NE;PE;CARUARU;ETANOL;22/03/22;5,299
NE;PE;CARUARU;GASOLINA;22/03/22;7,06
NE;PE;CARUARU;GASOLINA ADITIVADA;22/03/22;7,25
NE;PE;CARUARU;ETANOL;22/03/22;5,55
NE;PE;CARUARU;GASOLINA;22/03/22;7,25
NE;PE;CARUARU;GASOLINA ADITIVADA;22/03/22;7,39
NE;PE;CARUARU;ETANOL;22/03/22;5,4
NE;PE;CARUARU;GASOLINA;22/03/22;7,09
NE;PE;CARUARU;ETANOL;22/03/22;5,299
NE;PE;CARUARU;GASOLINA;22/03/22;7,089
NE;PE;GARANHUNS;ETANOL;22/03/22;5,379
NE;PE;GARANHUNS;GASOLINA;22/03/22;7,119
NE;PE;GARANHUNS;ETANOL;22/03/22;5,39
NE;PE;GARANHUNS;GASOLINA;22/03/22;7,09
NE;PE;GARANHUNS;ETANOL;22/03/22;5,39
NE;PE;GARANHUNS;GASOLINA;22/03/22;7,09
NE;PE;OLINDA;ETANOL;22/03/22;5,39
NE;PE;OLINDA;GASOLINA;22/03/22;7,19
NE;PE;OLINDA;GASOLINA ADITIVADA;22/03/22;7,48
NE;PE;OLINDA;ETANOL;22/03/22;5,38
NE;PE;OLINDA;GASOLINA;22/03/22;7,28
NE;PE;OLINDA;GASOLINA ADITIVADA;22/03/22;7,298
NE;PE;OLINDA;ETANOL;22/03/22;5,399
NE;PE;OLINDA;GASOLINA;22/03/22;7,198
NE;PE;OLINDA;ETANOL;22/03/22;5,29
NE;PE;OLINDA;GASOLINA;22/03/22;7,19
NE;PE;OLINDA;GASOLINA ADITIVADA;22/03/22;7,395
NE;PE;OLINDA;ETANOL;22/03/22;5,495
NE;PE;OLINDA;GASOLINA;22/03/22;7,295
NE;PE;OLINDA;GASOLINA ADITIVADA;22/03/22;7,28
NE;PE;OLINDA;ETANOL;22/03/22;5,29
NE;PE;OLINDA;GASOLINA;22/03/22;7,18
NE;PE;OLINDA;GASOLINA ADITIVADA;22/03/22;7,389
NE;PE;OLINDA;ETANOL;22/03/22;5,349
NE;PE;OLINDA;GASOLINA;22/03/22;7,189
NE;PE;OLINDA;ETANOL;22/03/22;5,499
NE;PE;OLINDA;GASOLINA;22/03/22;7,259
NE;PE;SANTA CRUZ DO CAPIBARIBE;GASOLINA ADITIVADA;22/03/22;7,399
NE;PE;SANTA CRUZ DO CAPIBARIBE;ETANOL;22/03/22;5,689
NE;PE;SANTA CRUZ DO CAPIBARIBE;GASOLINA;22/03/22;7,299
NE;PI;PIRIPIRI;GASOLINA ADITIVADA;22/03/22;7,75
NE;PI;PIRIPIRI;GASOLINA;22/03/22;7,7
NE;PI;PIRIPIRI;GASOLINA ADITIVADA;22/03/22;8,1
NE;PI;PIRIPIRI;ETANOL;22/03/22;5,69
NE;PI;PIRIPIRI;GASOLINA;22/03/22;7,5
S;PR;ARAPONGAS;GASOLINA ADITIVADA;22/03/22;7,17
S;PR;ARAPONGAS;ETANOL;22/03/22;4,92
S;PR;ARAPONGAS;GASOLINA;22/03/22;7,15
S;PR;ARAPONGAS;GASOLINA ADITIVADA;22/03/22;7,17
S;PR;ARAPONGAS;ETANOL;22/03/22;4,92
S;PR;ARAPONGAS;GASOLINA;22/03/22;7,15
S;PR;ARAPONGAS;ETANOL;22/03/22;4,99
S;PR;ARAPONGAS;GASOLINA;22/03/22;7,15
S;PR;ARAPONGAS;ETANOL;22/03/22;4,97
S;PR;ARAPONGAS;GASOLINA;22/03/22;7,07
S;PR;ARAPONGAS;GASOLINA ADITIVADA;22/03/22;7,099
S;PR;ARAPONGAS;ETANOL;22/03/22;4,99
S;PR;ARAPONGAS;GASOLINA;22/03/22;7,099
S;PR;ARAPONGAS;GASOLINA ADITIVADA;22/03/22;7,39
S;PR;ARAPONGAS;ETANOL;22/03/22;5,39
S;PR;ARAPONGAS;GASOLINA;22/03/22;7,29
S;PR;FRANCISCO BELTRAO;GASOLINA ADITIVADA;22/03/22;7,19
S;PR;FRANCISCO BELTRAO;ETANOL;22/03/22;4,88
S;PR;FRANCISCO BELTRAO;GASOLINA;22/03/22;6,96
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;7,09
S;PR;GUARAPUAVA;ETANOL;22/03/22;4,99
S;PR;GUARAPUAVA;GASOLINA;22/03/22;6,99
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;6,999
S;PR;GUARAPUAVA;ETANOL;22/03/22;4,849
S;PR;GUARAPUAVA;GASOLINA;22/03/22;6,699
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;7,29
S;PR;GUARAPUAVA;ETANOL;22/03/22;4,89
S;PR;GUARAPUAVA;GASOLINA;22/03/22;6,99
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;7,299
S;PR;GUARAPUAVA;ETANOL;22/03/22;4,899
S;PR;GUARAPUAVA;GASOLINA;22/03/22;6,999
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;6,809
S;PR;GUARAPUAVA;ETANOL;22/03/22;4,999
S;PR;GUARAPUAVA;GASOLINA;22/03/22;6,799
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;7,299
S;PR;GUARAPUAVA;ETANOL;22/03/22;5,099
S;PR;GUARAPUAVA;GASOLINA;22/03/22;7,199
S;PR;GUARAPUAVA;GASOLINA ADITIVADA;22/03/22;6,959
S;PR;GUARAPUAVA;ETANOL;22/03/22;4,859
S;PR;GUARAPUAVA;GASOLINA;22/03/22;6,959
S;PR;PINHAIS;ETANOL;22/03/22;5,299
S;PR;PINHAIS;GASOLINA;22/03/22;7,309
S;PR;PINHAIS;GASOLINA ADITIVADA;22/03/22;7,58
S;PR;PINHAIS;ETANOL;22/03/22;5,38
S;PR;PINHAIS;GASOLINA;22/03/22;7,38
S;PR;PINHAIS;GASOLINA ADITIVADA;22/03/22;7,489
S;PR;PINHAIS;ETANOL;22/03/22;5,189
S;PR;PINHAIS;GASOLINA;22/03/22;7,389
S;PR;PINHAIS;GASOLINA ADITIVADA;22/03/22;7,597
S;PR;PINHAIS;ETANOL;22/03/22;5,397
S;PR;PINHAIS;GASOLINA;22/03/22;7,397
S;PR;PINHAIS;GASOLINA ADITIVADA;22/03/22;7,599
S;PR;PINHAIS;ETANOL;22/03/22;5,599
S;PR;PINHAIS;GASOLINA;22/03/22;7,399
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;22/03/22;8,599
SE;RJ;ANGRA DOS REIS;ETANOL;22/03/22;6,959
SE;RJ;ANGRA DOS REIS;GASOLINA;22/03/22;8,399
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;22/03/22;8,279
SE;RJ;ANGRA DOS REIS;ETANOL;22/03/22;6,897
SE;RJ;ANGRA DOS REIS;GASOLINA;22/03/22;8,099
SE;RJ;ANGRA DOS REIS;GASOLINA ADITIVADA;22/03/22;8,699
