Regiao - Sigla;Estado - Sigla;Municipio;Produto;Data da Coleta;Valor de Venda
SE;SP;ADAMANTINA;GASOLINA ADITIVADA;27/01/22;6,18
SE;SP;ADAMANTINA;ETANOL;27/01/22;4,47
SE;SP;AVARE;GASOLINA;27/01/22;6,499
SE;SP;AVARE;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;AVARE;ETANOL;27/01/22;4,999
SE;SP;AVARE;GASOLINA;27/01/22;6,499
SE;SP;AVARE;ETANOL;27/01/22;4,799
SE;SP;AVARE;GASOLINA;27/01/22;6,499
SE;SP;AVARE;GASOLINA ADITIVADA;27/01/22;6,549
SE;SP;AVARE;ETANOL;27/01/22;4,799
SE;SP;AVARE;GASOLINA;27/01/22;6,499
SE;SP;AVARE;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;AVARE;ETANOL;27/01/22;4,799
SE;SP;AVARE;GASOLINA;27/01/22;6,47
SE;SP;AVARE;GASOLINA ADITIVADA;27/01/22;6,47
SE;SP;AVARE;ETANOL;27/01/22;4,77
SE;SP;BAURU;GASOLINA;27/01/22;6,279
SE;SP;BAURU;ETANOL;27/01/22;4,579
SE;SP;BAURU;GASOLINA;27/01/22;6,099
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;BAURU;ETANOL;27/01/22;4,479
SE;SP;BAURU;GASOLINA;27/01/22;6,299
SE;SP;BAURU;ETANOL;27/01/22;4,699
SE;SP;BAURU;GASOLINA;27/01/22;6,499
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;BAURU;ETANOL;27/01/22;4,699
SE;SP;BAURU;GASOLINA;27/01/22;6,159
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,299
SE;SP;BAURU;ETANOL;27/01/22;4,399
SE;SP;BAURU;GASOLINA;27/01/22;6,339
SE;SP;BAURU;ETANOL;27/01/22;4,579
SE;SP;BAURU;GASOLINA;27/01/22;6,459
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,559
SE;SP;BAURU;ETANOL;27/01/22;4,699
SE;SP;CACAPAVA;GASOLINA;27/01/22;6,199
SE;SP;CACAPAVA;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;CACAPAVA;ETANOL;27/01/22;4,699
SE;SP;CACAPAVA;GASOLINA;27/01/22;6,079
SE;SP;CACAPAVA;GASOLINA ADITIVADA;27/01/22;6,079
SE;SP;CACAPAVA;ETANOL;27/01/22;4,579
SE;SP;CACAPAVA;GASOLINA;27/01/22;6,079
SE;SP;CACAPAVA;GASOLINA ADITIVADA;27/01/22;6,279
SE;SP;CACAPAVA;ETANOL;27/01/22;4,699
SE;SP;CACAPAVA;GASOLINA;27/01/22;6,199
SE;SP;CACAPAVA;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;CACAPAVA;ETANOL;27/01/22;4,699
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,259
SE;SP;COSMOPOLIS;GASOLINA ADITIVADA;27/01/22;6,259
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,599
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,299
SE;SP;COSMOPOLIS;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,559
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,299
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,699
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,15
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,55
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,259
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,549
SE;SP;COTIA;GASOLINA;27/01/22;6,199
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;COTIA;ETANOL;27/01/22;4,799
SE;SP;COTIA;GASOLINA;27/01/22;6,499
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,639
SE;SP;COTIA;ETANOL;27/01/22;4,749
SE;SP;COTIA;GASOLINA;27/01/22;6,399
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;COTIA;ETANOL;27/01/22;4,799
SE;SP;COTIA;GASOLINA;27/01/22;6,498
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,598
SE;SP;COTIA;ETANOL;27/01/22;4,998
SE;SP;COTIA;GASOLINA;27/01/22;6,199
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;COTIA;ETANOL;27/01/22;4,576
SE;SP;COTIA;GASOLINA;27/01/22;6,399
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;COTIA;ETANOL;27/01/22;4,899
SE;SP;COTIA;GASOLINA;27/01/22;6,299
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;COTIA;ETANOL;27/01/22;4,899
SE;SP;COTIA;GASOLINA;27/01/22;6,499
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;COTIA;ETANOL;27/01/22;4,997
SE;SP;COTIA;GASOLINA;27/01/22;6,499
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;COTIA;ETANOL;27/01/22;4,999
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,499
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,999
SE;SP;GUARULHOS;ETANOL;27/01/22;4,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,579
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,379
SE;SP;GUARULHOS;ETANOL;27/01/22;4,779
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,399
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;GUARULHOS;ETANOL;27/01/22;4,899
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,299
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;GUARULHOS;ETANOL;27/01/22;4,799
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,099
SE;SP;GUARULHOS;ETANOL;27/01/22;4,679
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,299
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;GUARULHOS;ETANOL;27/01/22;4,779
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,399
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;GUARULHOS;ETANOL;27/01/22;4,699
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,149
SE;SP;GUARULHOS;ETANOL;27/01/22;4,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,299
SE;SP;GUARULHOS;ETANOL;27/01/22;4,699
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,299
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;GUARULHOS;ETANOL;27/01/22;4,699
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,499
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;GUARULHOS;ETANOL;27/01/22;4,899
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,599
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;GUARULHOS;ETANOL;27/01/22;5,099
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,099
SE;SP;GUARULHOS;ETANOL;27/01/22;4,499
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,299
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;GUARULHOS;ETANOL;27/01/22;4,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,999
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,599
SE;SP;GUARULHOS;ETANOL;27/01/22;4,899
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,299
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;GUARULHOS;ETANOL;27/01/22;4,799
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;7,099
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,799
SE;SP;GUARULHOS;ETANOL;27/01/22;4,799
SE;SP;ITAPETININGA;GASOLINA;27/01/22;6,699
SE;SP;ITAPETININGA;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;ITAPETININGA;ETANOL;27/01/22;4,999
SE;SP;JABOTICABAL;GASOLINA;27/01/22;6,799
SE;SP;JABOTICABAL;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;JABOTICABAL;ETANOL;27/01/22;4,799
SE;SP;JABOTICABAL;GASOLINA;27/01/22;6,799
SE;SP;JABOTICABAL;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;JABOTICABAL;ETANOL;27/01/22;4,999
SE;SP;MOGI GUACU;GASOLINA ADITIVADA;27/01/22;6,249
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,199
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,799
SE;SP;MOGI GUACU;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,397
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,897
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,279
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,589
SE;SP;MOGI GUACU;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,399
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,899
SE;SP;MOGI GUACU;GASOLINA ADITIVADA;27/01/22;6,759
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,699
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,999
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,588
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,999
SE;SP;MOGI MIRIM;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,699
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,999
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,499
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,799
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,149
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,499
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,399
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,799
SE;SP;MOGI MIRIM;GASOLINA ADITIVADA;27/01/22;6,287
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,287
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,867
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;5,999
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,399
SE;SP;OURINHOS;GASOLINA;27/01/22;6,899
SE;SP;OURINHOS;GASOLINA ADITIVADA;27/01/22;6,999
SE;SP;OURINHOS;ETANOL;27/01/22;4,999
SE;SP;OURINHOS;GASOLINA;27/01/22;6,899
SE;SP;OURINHOS;GASOLINA ADITIVADA;27/01/22;6,999
SE;SP;OURINHOS;ETANOL;27/01/22;4,999
SE;SP;PAULINIA;GASOLINA;27/01/22;6,349
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,449
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;PAULINIA;GASOLINA;27/01/22;6,099
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,159
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;PAULINIA;GASOLINA;27/01/22;6,499
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;PAULINIA;GASOLINA;27/01/22;6,299
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;PAULINIA;ETANOL;27/01/22;4,649
SE;SP;PAULINIA;GASOLINA;27/01/22;6,349
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,629
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;PAULINIA;GASOLINA;27/01/22;6,139
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,139
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;PAULINIA;GASOLINA;27/01/22;6,349
SE;SP;PAULINIA;GASOLINA ADITIVADA;27/01/22;6,549
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;PAULINIA;GASOLINA;27/01/22;6,349
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,099
SE;SP;SAO PAULO;ETANOL;27/01/22;4,499
SE;SP;SAO PAULO;GASOLINA;27/01/22;5,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;SAO PAULO;ETANOL;27/01/22;4,599
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,349
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,449
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;SAO PAULO;ETANOL;27/01/22;5,099
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,199
SE;SP;SAO PAULO;ETANOL;27/01/22;5,199
SE;SP;SAO PAULO;GASOLINA;27/01/22;7,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;8,699
SE;SP;SAO PAULO;ETANOL;27/01/22;5,399
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;SAO PAULO;ETANOL;27/01/22;4,799
SE;SP;SAO PAULO;GASOLINA;27/01/22;7,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,599
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,599
SE;SP;SAO PAULO;ETANOL;27/01/22;5,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;SAO PAULO;ETANOL;27/01/22;5,049
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,199
SE;SP;SAO PAULO;ETANOL;27/01/22;4,799
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;SAO PAULO;ETANOL;27/01/22;5,099
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,199
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;SAO PAULO;ETANOL;27/01/22;4,799
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,089
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,149
SE;SP;SAO PAULO;ETANOL;27/01/22;4,589
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,449
SE;SP;SAO PAULO;ETANOL;27/01/22;4,699
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,097
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,097
SE;SP;SAO PAULO;ETANOL;27/01/22;4,687
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,29
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,49
SE;SP;SAO PAULO;ETANOL;27/01/22;4,79
SE;SP;SAO PAULO;GASOLINA;27/01/22;5,989
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,289
SE;SP;SAO PAULO;ETANOL;27/01/22;4,589
SE;SP;SAO PAULO;GASOLINA;27/01/22;5,899
SE;SP;SAO PAULO;ETANOL;27/01/22;4,389
SE;SP;SAO PAULO;GASOLINA;27/01/22;7,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;8,699
SE;SP;SAO PAULO;ETANOL;27/01/22;5,399
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,099
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;SAO PAULO;ETANOL;27/01/22;4,799
SE;SP;SAO PAULO;GASOLINA;27/01/22;7,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;8,699
SE;SP;SAO PAULO;ETANOL;27/01/22;5,399
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,099
SE;SP;SAO PAULO;ETANOL;27/01/22;4,699
SE;SP;SAO PAULO;GASOLINA;27/01/22;7,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,799
SE;SP;SAO PAULO;ETANOL;27/01/22;5,299
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,069
SE;SP;SAO PAULO;ETANOL;27/01/22;4,499
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;SAO PAULO;ETANOL;27/01/22;4,799
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;7,099
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,299
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;SAO PAULO;ETANOL;27/01/22;4,699
NE;BA;JUAZEIRO;ETANOL;27/01/22;5,99
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,4
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,35
NE;BA;JUAZEIRO;ETANOL;27/01/22;6,05
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,54
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,39
NE;BA;JUAZEIRO;ETANOL;27/01/22;5,94
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,54
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,34
NE;BA;JUAZEIRO;ETANOL;27/01/22;6,05
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,41
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,38
NE;BA;JUAZEIRO;ETANOL;27/01/22;6,05
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,48
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,38
NE;BA;JUAZEIRO;ETANOL;27/01/22;6,05
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,38
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,38
SE;MG;ARAGUARI;ETANOL;27/01/22;4,999
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,879
SE;MG;ARAGUARI;ETANOL;27/01/22;4,699
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,699
SE;MG;ARAGUARI;ETANOL;27/01/22;4,699
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,699
SE;MG;ARAGUARI;ETANOL;27/01/22;5,149
SE;MG;ARAGUARI;GASOLINA;27/01/22;7,139
SE;MG;ARAGUARI;GASOLINA ADITIVADA;27/01/22;7,299
SE;MG;ARAGUARI;ETANOL;27/01/22;5,099
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,999
SE;MG;ARAGUARI;GASOLINA ADITIVADA;27/01/22;7,099
SE;MG;ARAGUARI;ETANOL;27/01/22;4,999
SE;MG;ARAGUARI;GASOLINA;27/01/22;7,199
SE;MG;ARAGUARI;GASOLINA ADITIVADA;27/01/22;7,299
SE;MG;ARAGUARI;ETANOL;27/01/22;5,09
SE;MG;ARAGUARI;GASOLINA;27/01/22;7,19
SE;MG;ARAGUARI;GASOLINA ADITIVADA;27/01/22;7,29
SE;MG;ARAGUARI;ETANOL;27/01/22;4,999
SE;MG;ARAGUARI;GASOLINA;27/01/22;7,209
SE;MG;ARAGUARI;ETANOL;27/01/22;4,999
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,999
SE;MG;BOM DESPACHO;ETANOL;27/01/22;4,999
SE;MG;BOM DESPACHO;GASOLINA;27/01/22;6,759
SE;MG;BOM DESPACHO;ETANOL;27/01/22;5,199
SE;MG;BOM DESPACHO;GASOLINA;27/01/22;6,99
SE;MG;BOM DESPACHO;GASOLINA ADITIVADA;27/01/22;7,09
SE;MG;BOM DESPACHO;ETANOL;27/01/22;4,99
SE;MG;BOM DESPACHO;GASOLINA;27/01/22;6,89
SE;MG;BOM DESPACHO;GASOLINA ADITIVADA;27/01/22;6,99
SE;MG;BOM DESPACHO;ETANOL;27/01/22;5,299
SE;MG;BOM DESPACHO;GASOLINA;27/01/22;6,979
SE;MG;CAMPO BELO;ETANOL;27/01/22;5,4
SE;MG;CAMPO BELO;GASOLINA ADITIVADA;27/01/22;7,08
SE;MG;CAMPO BELO;GASOLINA;27/01/22;7
SE;MG;CAMPO BELO;ETANOL;27/01/22;5,199
SE;MG;CAMPO BELO;GASOLINA;27/01/22;7,099
SE;MG;UNAI;ETANOL;27/01/22;4,999
SE;MG;UNAI;GASOLINA ADITIVADA;27/01/22;7,309
SE;MG;UNAI;GASOLINA;27/01/22;6,999
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,499
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,749
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,599
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,199
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,399
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,399
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,399
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,599
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,499
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,799
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,399
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,199
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,499
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,399
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,899
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,899
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,799
SE;RJ;BARRA MANSA;ETANOL;27/01/22;5,299
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,389
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,179
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,499
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,399
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,199
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,399
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,399
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,199
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,299
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,299
SE;RJ;VALENCA;GASOLINA;27/01/22;7,699
SE;RJ;VALENCA;ETANOL;27/01/22;5,999
SE;RJ;VALENCA;GASOLINA ADITIVADA;27/01/22;7,799
SE;RJ;VALENCA;GASOLINA;27/01/22;7,769
SE;RJ;VALENCA;GASOLINA ADITIVADA;27/01/22;7,869
SE;RJ;VALENCA;ETANOL;27/01/22;6,789
SE;RJ;VALENCA;GASOLINA;27/01/22;7,69
SE;RJ;VALENCA;ETANOL;27/01/22;7,19
SE;RJ;VALENCA;GASOLINA ADITIVADA;27/01/22;7,79
S;RS;ALEGRETE;GASOLINA ADITIVADA;27/01/22;6,899
S;RS;ALEGRETE;GASOLINA;27/01/22;6,769
S;RS;ALEGRETE;ETANOL;27/01/22;6,39
S;RS;ALEGRETE;GASOLINA ADITIVADA;27/01/22;6,89
S;RS;ALEGRETE;GASOLINA;27/01/22;6,79
S;RS;ALEGRETE;GASOLINA ADITIVADA;27/01/22;6,999
S;RS;ALEGRETE;GASOLINA;27/01/22;6,949
S;RS;ESTEIO;GASOLINA;27/01/22;6,289
S;RS;ESTEIO;GASOLINA ADITIVADA;27/01/22;6,299
S;RS;PORTO ALEGRE;GASOLINA;27/01/22;6,33
S;RS;PORTO ALEGRE;GASOLINA ADITIVADA;27/01/22;6,33
S;RS;SAPUCAIA DO SUL;GASOLINA;27/01/22;6,269
S;RS;SAPUCAIA DO SUL;GASOLINA ADITIVADA;27/01/22;6,279
S;RS;SAPUCAIA DO SUL;ETANOL;27/01/22;6,199
S;RS;SAPUCAIA DO SUL;GASOLINA;27/01/22;6,269
S;RS;SAPUCAIA DO SUL;GASOLINA ADITIVADA;27/01/22;6,279
S;RS;SAPUCAIA DO SUL;ETANOL;27/01/22;5,199
S;RS;SAPUCAIA DO SUL;GASOLINA;27/01/22;6,399
S;RS;SAPUCAIA DO SUL;GASOLINA ADITIVADA;27/01/22;6,699
